1902-09-01 00:00:00,NA
1902-09-02 00:00:00,NA
1902-09-03 00:00:00,NA
1902-09-04 00:00:00,NA
1902-09-05 00:00:00,NA
1902-09-06 00:00:00,NA
1902-09-07 00:00:00,NA
1902-09-08 00:00:00,NA
1902-09-09 00:00:00,NA
1902-09-10 00:00:00,NA
1902-09-11 00:00:00,NA
1902-09-12 00:00:00,NA
1902-09-13 00:00:00,NA
1902-09-14 00:00:00,NA
1902-09-15 00:00:00,2219
1902-09-16 00:00:00,2203
1902-09-17 00:00:00,2194
1902-09-18 00:00:00,2181
1902-09-19 00:00:00,2166
1902-09-20 00:00:00,2150
1902-09-21 00:00:00,2135
1902-09-22 00:00:00,2118
1902-09-23 00:00:00,2106
1902-09-24 00:00:00,2089
1902-09-25 00:00:00,2071
1902-09-26 00:00:00,2059
1902-09-27 00:00:00,2049
1902-09-28 00:00:00,2038
1902-09-29 00:00:00,2005
1902-09-30 00:00:00,1988
1902-10-01 00:00:00,1970
1902-10-02 00:00:00,1953
1902-10-03 00:00:00,1930
1902-10-04 00:00:00,1915
1902-10-05 00:00:00,1900
1902-10-06 00:00:00,1887
1902-10-07 00:00:00,1859
1902-10-08 00:00:00,1850
1902-10-09 00:00:00,1838
1902-10-10 00:00:00,1836
1902-10-11 00:00:00,1798
1902-10-12 00:00:00,1787
1902-10-13 00:00:00,1778
1902-10-14 00:00:00,1788
1902-10-15 00:00:00,1779
1902-10-16 00:00:00,1782
1902-10-17 00:00:00,1779
1902-10-18 00:00:00,1779
1902-10-19 00:00:00,1779
1902-10-20 00:00:00,1780
1902-10-21 00:00:00,1780
1902-10-22 00:00:00,1780
1902-10-23 00:00:00,1781
1902-10-24 00:00:00,1782
1902-10-25 00:00:00,1783
1902-10-26 00:00:00,1783
1902-10-27 00:00:00,1779
1902-10-28 00:00:00,1779
1902-10-29 00:00:00,1779
1902-10-30 00:00:00,1778
1902-10-31 00:00:00,1776
1902-11-01 00:00:00,1774
1902-11-02 00:00:00,1769
1902-11-03 00:00:00,1763
1902-11-04 00:00:00,1759
1902-11-05 00:00:00,1758
1902-11-06 00:00:00,1754
1902-11-07 00:00:00,1750
1902-11-08 00:00:00,1745
1902-11-09 00:00:00,1730
1902-11-10 00:00:00,1738
1902-11-11 00:00:00,1725
1902-11-12 00:00:00,1724
1902-11-13 00:00:00,1716
1902-11-14 00:00:00,1710
1902-11-15 00:00:00,1705
1902-11-16 00:00:00,1701
1902-11-17 00:00:00,1699
1902-11-18 00:00:00,1696
1902-11-19 00:00:00,1694
1902-11-20 00:00:00,1689
1902-11-21 00:00:00,1689
1902-11-22 00:00:00,1688
1902-11-23 00:00:00,1684
1902-11-24 00:00:00,1684
1902-11-25 00:00:00,1682
1902-11-26 00:00:00,1679
1902-11-27 00:00:00,1679
1902-11-28 00:00:00,1679
1902-11-29 00:00:00,1678
1902-11-30 00:00:00,1684
1902-12-01 00:00:00,1683
1902-12-02 00:00:00,1684
1902-12-03 00:00:00,1689
1902-12-04 00:00:00,1694
1902-12-05 00:00:00,1699
1902-12-06 00:00:00,1703
1902-12-07 00:00:00,1707
1902-12-08 00:00:00,1713
1902-12-09 00:00:00,1719
1902-12-10 00:00:00,1727
1902-12-11 00:00:00,1733
1902-12-12 00:00:00,1744
1902-12-13 00:00:00,1754
1902-12-14 00:00:00,1763
1902-12-15 00:00:00,1773
1902-12-16 00:00:00,1787
1902-12-17 00:00:00,1798
1902-12-18 00:00:00,1808
1902-12-19 00:00:00,1818
1902-12-20 00:00:00,1827
1902-12-21 00:00:00,1837
1902-12-22 00:00:00,1853
1902-12-23 00:00:00,1874
1902-12-24 00:00:00,1880
1902-12-25 00:00:00,1881
1902-12-26 00:00:00,1882
1902-12-27 00:00:00,1892
1902-12-28 00:00:00,1899
1902-12-29 00:00:00,1907
1902-12-30 00:00:00,1907
1902-12-31 00:00:00,1909
1903-01-01 00:00:00,1914
1903-01-02 00:00:00,1921
1903-01-03 00:00:00,1924
1903-01-04 00:00:00,1926
1903-01-05 00:00:00,1929
1903-01-06 00:00:00,1939
1903-01-07 00:00:00,1948
1903-01-08 00:00:00,1951
1903-01-09 00:00:00,1953
1903-01-10 00:00:00,1957
1903-01-11 00:00:00,1962
1903-01-12 00:00:00,1964
1903-01-13 00:00:00,1969
1903-01-14 00:00:00,1971
1903-01-15 00:00:00,1979
1903-01-16 00:00:00,1989
1903-01-17 00:00:00,1998
1903-01-18 00:00:00,2006
1903-01-19 00:00:00,2014
1903-01-20 00:00:00,2024
1903-01-21 00:00:00,2033
1903-01-22 00:00:00,2039
1903-01-23 00:00:00,2044
1903-01-24 00:00:00,2052
1903-01-25 00:00:00,2057
1903-01-26 00:00:00,2064
1903-01-27 00:00:00,2072
1903-01-28 00:00:00,2079
1903-01-29 00:00:00,2087
1903-01-30 00:00:00,2089
1903-01-31 00:00:00,2094
1903-02-01 00:00:00,2099
1903-02-02 00:00:00,2101
1903-02-03 00:00:00,2104
1903-02-04 00:00:00,2114
1903-02-05 00:00:00,2119
1903-02-06 00:00:00,2119
1903-02-07 00:00:00,2123
1903-02-08 00:00:00,2123
1903-02-09 00:00:00,2123
1903-02-10 00:00:00,2123
1903-02-11 00:00:00,2124
